ON Semiconductor Corporation,138.7951216,37.3143204,Japan
ON Semiconductor Corporation,126.7862105,37.512694,Korea
ON Semiconductor Corporation,101.978871,2.678701,Malaysia
ON Semiconductor Corporation,101.9835842,2.6831804,Malaysia
ON Semiconductor Corporation,123.983185,10.328071,Philippines
ON Semiconductor Corporation,121.0316499,14.3089659,Philippines
ON Semiconductor Corporation,120.603104,15.43315,Philippines
ON Semiconductor Corporation,-75.893996,41.1430202,United States
ON Semiconductor Corporation,-112.4148535,42.8659351,United States
ON Semiconductor Corporation,-116.5345548,43.5963888,United States
ON Semiconductor Corporation,-70.3252011,43.6407309,United States
ON Semiconductor Corporation,-122.4266357,45.5247688,United States
Pai Shing International Limited,113.667097,22.916058,China
Pai Shing International Limited,106.2191051,29.5390508,China
Panasonic Corporation,120.495312,31.248366,China
Panasonic Corporation,120.495273,31.323082,China
Panasonic Corporation,120.382609,36.067108,China
Panasonic Corporation,117.703133,39.031935,China
Panasonic Corporation,106.8635138,-6.401925,Indonesia
Panasonic Corporation,107.0776285,-6.2982126,Indonesia
Panasonic Corporation,107.0901807,-6.2702531,Indonesia
Panasonic Corporation,130.1222325,33.2189268,Japan
Panasonic Corporation,135.7961435,34.925721,Japan
Panasonic Corporation,134.0508518,35.0603344,Japan
Panasonic Corporation,136.219623,36.0641386,Japan
Panasonic Corporation,136.9622228,36.6474737,Japan
Panasonic Corporation,138.2631422,37.0538661,Japan
Panasonic Corporation,141.5904061,42.8367336,Japan
Panasonic Corporation,101.4998196,3.055034,Malaysia
Panasonic Corporation,103.9292631,1.3204954,Singapore
Pegatron Corporation,120.9767942,30.8604635,China
Pegatron Corporation,121.313651,30.882734,China
Pegatron Corporation,121.3500853,30.884602,China
Pegatron Corporation,121.32613,31.021643,China
Pegatron Corporation,121.302694,31.039431,China
Pegatron Corporation,121.617871,31.137747,China
Pegatron Corporation,121.616346,31.137855,China
Pegatron Corporation,121.014265,31.302553,China
Pegatron Corporation,121.0205605,31.3027668,China
Pegatron Corporation,120.770586,31.319614,China
Pegatron Corporation,120.523521,31.330502,China
Pegatron Corporation,119.996961,33.33971,China
Pegatron Corporation,18.2653255,49.77167,Czech Republic
Pegatron Corporation,139.8273772,35.6673237,Japan
Pegatron Corporation,126.8861139,37.4681345,Korea
Pegatron Corporation,103.9209444,1.3238869,Singapore
Pegatron Corporation,121.3009798,24.9936281,Taiwan
Pegatron Corporation,-121.471177,38.429289,United States
Phone In Mag-Electronics Company Limited,113.813068,23.099651,China
Phone In Mag-Electronics Company Limited,121.5204636,29.762829,China
Phone In Mag-Electronics Company Limited,114.091192,32.147679,China
Pioneer Material Precision Tech Company Limited,113.743609,23.042926,China
Pioneer Material Precision Tech Company Limited,120.80899,31.62943,China
Pioneer Material Precision Tech Company Limited,-112.0740373,33.4483771,China
POSCO,129.3829641,35.9985766,Korea
POSCO,126.7624792,37.3129284,Korea
Primax Electronics Limited,113.751799,23.020673,China
Primax Electronics Limited,120.9649185,31.4109568,China
Qorvo Incorporated,116.4086304,37.435938,China
Qorvo Incorporated,116.5386301,39.7761922,China
Qorvo Incorporated,-84.1467866,9.9795774,Costa Rica
Qorvo Incorporated,-81.4666907,28.6498512,United States
Qorvo Incorporated,-96.7259852,32.9998389,United States
Qorvo Incorporated,-79.9651702,36.0763408,United States
Qorvo Incorporated,-122.9358412,45.539663,United States
Quadrant Solutions,119.693246,29.759958,China
Qualcomm Incorporated,15.2303445,46.8228428,Austria
Qualcomm Incorporated,120.39696,31.518787,China
Qualcomm Incorporated,11.6078503,48.1212231,Germany
Qualcomm Incorporated,103.8751419,1.3247718,Singapore
Quanta Computer Incorporated,106.4814838,29.6308948,China
Quanta Computer Incorporated,121.2965348,31.0145684,China
Quanta Computer Incorporated,121.2965348,31.0145684,China
Quanta Computer Incorporated,120.7051519,31.7053679,China
Quanta Computer Incorporated,-121.976895,37.4966862,United States
R.R. Donnelley & Sons Company,113.8454199,22.7489128,China
R.R. Donnelley & Sons Company,103.948053,30.795329,China
R.R. Donnelley & Sons Company,121.156638,31.172344,China
R.R. Donnelley & Sons Company,120.8733903,31.3561817,China
R.R. Donnelley & Sons Company,14.2613227,50.046048,Czech Republic
Radiant Opto-Electronics Corporation,113.462525,22.557862,China
Radiant Opto-Electronics Corporation,119.207562,32.103475,China
Radiant Opto-Electronics Corporation,118.871107,32.163794,China
Renesas Electronics Corporation,120.770586,31.319614,China
Renesas Electronics Corporation,129.8778888,32.7503334,Japan
Renesas Electronics Corporation,135.8552084,35.0178371,Japan
Renesas Electronics Corporation,139.6651331,35.5737823,Japan
Renesas Electronics Corporation,139.0392432,36.2938391,Japan
Renesas Electronics Corporation,140.5155703,36.3963892,Japan
Renesas Electronics Corporation,100.2832409,5.308987,Malaysia
Renesas Electronics Corporation,100.5936173,5.4086026,Malaysia
Risuntek Incorporated,114.042592,22.993053,China
Robert Bosch GmbH,9.1909427,48.4963768,Germany
Rohm Company Limited,117.244902,39.003712,China
Rohm Company Limited,131.4202196,31.9077285,Japan
Rohm Company Limited,130.4936331,33.1957484,Japan
Rohm Company Limited,130.5508575,33.2543384,Japan
Rohm Company Limited,131.0242775,33.6996364,Japan
Rohm Company Limited,133.5258385,34.4982141,Japan
Rohm Company Limited,135.7667466,35.0052906,Japan
Rohm Company Limited,102.3004015,6.1403165,"Kelantan,"
Rohm Company Limited,127.3981987,36.4442556,Korea
Rohm Company Limited,121.0520146,14.3163819,Philippines
Rohm Company Limited,100.6030615,14.115248,Thailand
SABIC Innovative Plastics,113.5374067,22.7050863,China
SABIC Innovative Plastics,121.611733,31.3201359,China
SABIC Innovative Plastics,-87.9334228,37.9052716,United States
Salcomp Plc,-59.9337239,-3.0908019,Brazil
Salcomp Plc,114.377094,22.7474281,China
Salcomp Plc,79.9263628,12.8507525,India
Samsung Electronics Company Limited,120.774037,31.316447,China
Samsung Electronics Company Limited,120.770586,31.319614,China
Samsung Electronics Company Limited,127.062473,36.7660129,Korea
Samsung Electronics Company Limited,127.0516906,36.8003919,Korea
Samsung Electronics Company Limited,127.143142,36.8785965,Korea
Samsung Electronics Company Limited,127.0719188,37.2244573,Korea
Samsung Electronics Company Limited,127.06565,37.2391824,Korea
Samsung Electronics Company Limited,127.1002733,37.7996252,Korea
Samsung Electronics Company Limited,-97.637115,30.3756106,United States
Samsung Electronics Company Limited,105.994464,21.197773,Vietnam
Samsung SDI. Company Limited,117.244044,39.005369,China
Samsung SDI. Company Limited,117.234568,39.0797729,China
Samsung SDI. Company Limited,117.0274089,39.40759,China
Samsung SDI. Company Limited,129.0756416,35.1795543,Korea
Samsung SDI. Company Limited,121.1329077,14.2063459,Philippines
Seiko Advance Limited,139.635638,36.0202749,Japan
Sekisui Chemical  Company Limited,121.38086,31.070288,China
Seoul Semiconductor Company Limited,126.7867385,37.3046953,Korea
Shandong Innovation Group,117.7888481,36.9004139,China
Sharp Corporation,120.31191,31.491169,China
Sharp Corporation,120.363389,31.526532,China
Sharp Corporation,136.426616,34.8886803,Japan
Sharp Corporation,136.3864672,34.8936375,Japan
Sharp Corporation,106.6796316,11.0722886,Vietnam
Shenzhen Desay Battery Technology Company Limited,114.3649954,23.0297259,China
Shenzhen Desay Battery Technology Company Limited,114.424548,23.114234,China
Shenzhen Fortunta Technology Company Limited,114.0550836,22.7194531,China
Shenzhen Fortunta Technology Company Limited,114.130619,22.962453,China
Shenzhen Sunway Communication Company Limited,113.8323092,22.7098481,China
Shenzhen Sunway Communication Company Limited,113.829667,22.720595,China
Shenzhen Sunway Communication Company Limited,119.4635946,31.7373125,China
Shenzhen Sunway Communication Company Limited,116.526331,39.7879359,China
Shenzhen YUTO Packaging Technology Company Limited ,113.964096,22.7063059,China
Shenzhen YUTO Packaging Technology Company Limited ,103.7005972,30.621839,China
Shenzhen YUTO Packaging Technology Company Limited ,121.049806,31.224113,China
Shenzhen YUTO Packaging Technology Company Limited ,121.026287,31.265162,China
Shenzhen YUTO Packaging Technology Company Limited ,121.0304662,31.2667103,China
Shenzhen YUTO Packaging Technology Company Limited ,113.8047065,34.182542,China
Shenzhen YUTO Packaging Technology Company Limited ,77.6412636,12.9681874,India
Shenzhen YUTO Packaging Technology Company Limited ,106.11399,21.1530025,Vietnam
Shin Zu Shing  Company Limited,121.4198606,24.9815605,Taiwan
Simplo Technology Company Limited,120.7895359,31.599896,China
SK hynix Incorporated,106.374496,29.600238,China
SK hynix Incorporated,120.3808345,31.5388079,China
SK hynix Incorporated,127.4308588,36.6519908,Korea
SK hynix Incorporated,127.4834936,37.250125,Korea
Skyworks Solutions Incorporated,135.4997463,34.6950718,Japan
Skyworks Solutions Incorporated,135.5741497,34.7393696,Japan
Skyworks Solutions Incorporated,-115.4149712,32.6353959,Mexico
Skyworks Solutions Incorporated,103.9292631,1.3204954,Singapore
Skyworks Solutions Incorporated,-118.9278259,34.1869454,United States
Skyworks Solutions Incorporated,-71.1645583,42.4993304,United States
SMK Corporation,113.96142,22.584444,China
SMK Corporation,113.7243017,23.0742461,China
SMK Corporation,137.1242133,36.593312,Japan
SMK Corporation,140.6859798,36.6713751,Japan
Solvay SA,3.5888682,50.858406,Belgium
Solvay SA,120.758775,31.650448,China
Solvay SA,-81.5150675,39.372579,United States
Sony Corporation,130.7633915,31.7435992,Japan
Sony Corporation,130.0094607,32.8228168,Japan
Sony Corporation,139.8365819,38.74591,Japan
STMicroelectronics N.V.,114.048321,22.504348,China
STMicroelectronics N.V.,5.6049479,43.4737301,France
STMicroelectronics N.V.,5.8844946,45.2671069,France
STMicroelectronics N.V.,0.6855443,47.4287007,France
STMicroelectronics N.V.,9.3623793,45.5716084,Italy
STMicroelectronics N.V.,14.4847012,35.8476653,Malta
STMicroelectronics N.V.,121.1454906,14.1934972,Philippines
STMicroelectronics N.V.,103.8524226,1.3320572,Singapore
STMicroelectronics N.V.,103.865508,1.3754,Singapore
Stora Enso Oyj,113.7326964,23.0894274,China
Stora Enso Oyj,120.967848,30.852316,China
Stora Enso Oyj,119.9255934,31.6427274,China
Stora Enso Oyj,118.719439,39.998934,China
Sumida Corporation,114.098474,22.761241,China
Sumida Corporation,113.384129,22.937244,China
Sumida Corporation,111.694586,28.95634,China
Sumitomo Chemical Company Limited,120.411565,31.503884,China
Sumitomo Chemical Company Limited,133.2833918,33.9602876,Japan
Sumitomo Electric Industries Limited,113.8447382,22.8002129,China
Sumitomo Electric Industries Limited,136.16043,34.991116,Japan
Sumitomo Electric Industries Limited,141.4882743,40.5122055,Japan
Sumitomo Electric Industries Limited,121.0938078,14.2318504,Philippines
Sumitomo Electric Industries Limited,105.7777165,21.1235281,Vietnam
Sunrex Technology Corporation,120.8502212,31.056198,China
Sunwoda Electronic  Company Limited,113.9313098,22.6806363,China
Sunwoda Electronic  Company Limited,77.3830967,28.6268976,India
Suzhou Anjie Technology Company Limited,120.402379,31.27795,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.551855,31.180557,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.553305,31.187408,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.6439848,31.2482941,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.8572611,31.2694935,China
Suzhou Dongshan Precision Manufacturing Company Limited ,119.7889248,33.1401715,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.153712,33.338283,China
Suzhou Dongshan Precision Manufacturing Company Limited ,120.6453249,31.23088,"Suzhou,"
Swiftronic Holding Pte. Limited,121.795648,30.9137275,China
Swiftronic Holding Pte. Limited ,113.9386487,22.6823452,China
Taishan City Kam Kiu Aluminium Extrusion Company Limited,112.950605,22.111616,China
Taiwan Hodaka Technology Company Limited ,120.2840219,23.1052986,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,120.2270277,22.9997281,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,120.2270277,22.9997281,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,120.2717003,23.1100958,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,120.6172297,24.2136998,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,121.0062859,24.7823005,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,121.0062859,24.7823005,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,121.0062859,24.7823005,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,121.0062859,24.7823005,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,121.1855573,24.8836369,Taiwan
Taiwan Semiconductor Manufacturing Company Limited ,-122.455455,45.6195611,United States
Taiyo Yuden Company Limited ,113.813068,23.099651,China
Taiyo Yuden Company Limited ,135.2226575,33.8195143,Japan
Taiyo Yuden Company Limited ,139.1406312,36.2914641,Japan
Taiyo Yuden Company Limited ,139.0033576,36.3220692,Japan
Taiyo Yuden Company Limited ,138.8435131,36.5892054,Japan
Taiyo Yuden Company Limited ,138.2860345,37.1828665,Japan
Taiyo Yuden Company Limited ,128.0623546,35.0653762,Korea
Taiyo Yuden Company Limited ,110.4051689,1.5196032,Malaysia
Taiyo Yuden Company Limited ,123.962854,10.3006408,Philippines
TDK Corporation,113.4939816,22.1705396,China
TDK Corporation,113.807579,22.7897512,China
TDK Corporation,113.8897043,22.8963606,China
TDK Corporation,113.6662272,23.0847558,China
TDK Corporation,118.1151089,24.604661,China
TDK Corporation,120.42042,27.164832,China
TDK Corporation,120.669699,31.325791,China
TDK Corporation,119.941353,36.738723,China
TDK Corporation,121.614682,38.914003,China
TDK Corporation,138.4731036,35.5822824,Japan
TDK Corporation,138.484629,36.313331,Japan
TDK Corporation,139.8325336,38.9497751,Japan
TDK Corporation,139.8974673,39.0211534,Japan
TDK Corporation,139.9176646,39.2474779,Japan
TDK Corporation,141.1131535,39.2867738,Japan
TDK Corporation,140.0560668,39.384799,Japan
TDK Corporation,140.1115762,39.4464844,Japan
TDK Corporation,120.9674798,24.8138287,Taiwan
TDK Corporation,-91.53993,44.8393241,United States
Texas Instruments Incorporated,104.066801,30.572815,China
Texas Instruments Incorporated,11.77214,48.39778,Germany
Texas Instruments Incorporated,140.3019858,36.0046011,Japan
Texas Instruments Incorporated,139.875486,37.5373379,Japan
Texas Instruments Incorporated,101.753263,3.1747729,Malaysia
Texas Instruments Incorporated,120.5435929,15.1849415,Philippines
Texas Instruments Incorporated,120.6293678,16.3749505,Philippines
Texas Instruments Incorporated,121.4847906,25.0201847,Taiwan
Texas Instruments Incorporated,-96.7510573,32.9242583,United States
Texas Instruments Incorporated,-96.749979,32.926631,United States
Texas Instruments Incorporated,-96.7529121,32.9291729,United States
Texas Instruments Incorporated,-96.7546074,32.9323441,United States
Texas Instruments Incorporated,-96.7170178,32.9661735,United States
Texas Instruments Incorporated,-70.3216494,43.6409947,United States
The Chemours Company,4.7271216,51.8153327,Netherlands
The Chemours Company,-89.309204,30.3819054,United States
The Chemours Company,-87.97143,36.0385256,United States
The Chemours Company,-75.4924292,39.6805546,United States
The Chemours Company,-80.7253575,41.3303342,United States
TK Group (Holdings) Limited,113.940897,22.763872,China
Tongda Group  Holdings Limited,117.9553686,24.5318591,China
Toshiba Corporation,131.6660204,33.1795911,Japan
Toshiba Corporation,134.5772578,34.8356779,Japan
Toshiba Corporation,136.6019691,35.0104744,Japan
Toshiba Corporation,136.566393,36.453499,Japan
Toyo Rikagaku Kenkyusho Company Limited,121.063306,31.349997,China
Toyo Rikagaku Kenkyusho Company Limited,121.0737559,31.3505438,China
Toyo Rikagaku Kenkyusho Company Limited,121.0737559,31.3505438,China
TPK Holding Company Limited,118.119147,24.512907,China
Trinseo S.A.,121.006546,24.878755,Taiwan
Triotek Technology Incorporated,114.091167,22.814473,China
Tripod Technology Corporation,120.3968308,31.6541187,China
Tsujiden Company Limited,129.9838012,32.9367864,Japan
Tsujiden Company Limited,129.9529954,33.0290079,Japan
TTM Technologies Incorporated,113.745017,23.048579,China
TTM Technologies Incorporated,113.468534,23.159556,China
TTM Technologies Incorporated,121.271694,31.034454,China
TTM Technologies Incorporated,121.2550255,31.0914818,China
UACJ Corporation,121.0535145,31.3547323,China
UACJ Corporation,136.8947097,35.1113471,Japan
Unimicron Technology Corporation,120.770586,31.319614,China
Unimicron Technology Corporation,141.607555,42.8771444,Japan
Unimicron Technology Corporation,120.9720893,24.8066209,Taiwan
Unimicron Technology Corporation,121.3304604,24.9817929,Taiwan
Unimicron Technology Corporation,121.324397,24.982227,Taiwan
Unimicron Technology Corporation,121.2879351,25.0734843,Taiwan
Unisteel Technology Limited,121.302416,31.352165,China
Unisteel Technology Limited,121.293328,31.361583,China
Unitech Printed Circuit Board Corporation,121.8362716,24.6398688,Taiwan
Unitech Printed Circuit Board Corporation,121.4128716,24.9601504,Taiwan
Western Digital Corporation,121.446782,31.01437,China
Western Digital Corporation,101.5564138,13.9257787,Thailand
Wickeder Group,7.8678537,51.4917122,Germany
Wickeder Group,-71.2712484,41.9484046,United States
Winox Enterprise  Company Limited,114.289528,23.17277,China
Wistron Corporation,113.448954,22.5672839,China
Wistron Corporation,113.5762874,22.5755154,China
Wistron Corporation,120.979297,31.34291,China
Wistron Corporation,77.5603217,12.9762494,India
Wistron Corporation,77.539905,13.02491,India
Xiamen Jan Jia Optoelectronics Company Limited,118.24136,24.6342329,China
Yageo Corporation,113.7380613,23.0490934,China
Yageo Corporation,120.551288,31.276953,China
Yageo Corporation,120.3484368,22.7394995,Taiwan
Yageo Corporation,120.348687,22.7396383,Taiwan
Young Poong Corporation,126.795241,37.3110103,Korea
Zeniya Aluminum  Engineering Limited,113.780735,22.772903,China
Zeniya Aluminum  Engineering Limited,113.8397748,22.8027225,China
Zhen Ding Technology Holding Limited,113.8565196,22.7884795,China
Zhen Ding Technology Holding Limited,119.1498532,33.607692,China
Zhen Ding Technology Holding Limited,119.4674149,39.9298639,China
Zhenghe Group,114.2993699,22.7804029,China
